duration, protocol_type, service, flag, src_bytes, dst_bytes, land, wrong_fragment, urgent, hot, num_failed_logins, logged_in, num_compromised, root_shell, su_attempted, num_root, num_file_creations, num_shells, num_access_files, num_outbound_cmds, is_host_login, is_guest_login, count, srv_count, serror_rate, srv_error_rate, rerror_rate, srv_rerror_rate, same_srv_rate, diff_srv_rate, srv_diff_host_rate, dst_host_count, dst_host_srv_count, dst_host_same_srv_rate, dst_host_diff_srv_rate, dst_host_same_src_port_rate, dst_host_srv_diff_host_rate, dst_host_serror_rate, dst_host_srv_serror_rate, dst_host_rerror_rate, dst_host_srv_rerror_rate, AttackType
0, 0, 0.12, 0.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.064, 0.001, 0, 0, 0.1, 0.1, 0.002, 0.055, 0, 0.234, 0.001, 0, 0.015, 0.027, 0, 0.001, 0, 0.048, 0.1, PortSweep
0, 0, 0, 0, 0.00219, 0.02, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.008, 0.008, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.255, 0.1, 0, 0, 0, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00295, 0.02531, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.007, 0.016, 0, 0, 0, 0, 0.1, 0, 0.019, 0.148, 0.148, 0.1, 0, 0.001, 0, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00223, 0.01423, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.013, 0.018, 0, 0, 0, 0, 0.1, 0, 0.011, 0.11, 0.255, 0.1, 0, 0.001, 0.002, 0, 0, 0, 0, Normal
0, 0, 0.15, 0.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.011, 0.001, 0, 0, 0.1, 0.1, 0.009, 0.055, 0, 0.181, 0.001, 0.001, 0.005, 0.006, 0, 0.001, 0, 0.033, 0.1, PortSweep
0, 0.01, 0.02, 0, 0.00031, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.002, 0, 0, 0, 0, 0.1, 0, 0.1, 0.015, 0.026, 0.027, 0.02, 0.027, 0.008, 0, 0, 0, 0, Normal
0, 0, 0.01, 0, 0.01255, 0.00316, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.002, 0.003, 0, 0, 0, 0, 0.05, 0.1, 0.1, 0.052, 0.107, 0.056, 0.01, 0.002, 0.002, 0, 0, 0, 0, Normal
0.0001, 0, 0.12, 0.09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.156, 0.002, 0.011, 0.05, 0.089, 0.05, 0.001, 0.058, 0, 0.255, 0.002, 0.001, 0.035, 0.061, 0, 0.007, 0.05, 0.055, 0.05, PortSweep
0, 0, 0.01, 0, 6E-05, 0.00112, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.006, 0.001, 0, 0, 0.033, 0, 0.017, 0.1, 0, 0.161, 0.145, 0.062, 0.007, 0.001, 0.001, 0.001, 0, 0.001, 0, Satan
0.0001, 0, 0.01, 0, 6E-05, 0.00125, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.084, 0.001, 0.001, 0, 0.092, 0, 0.001, 0.1, 0, 0.255, 0.006, 0.002, 0.035, 0, 0, 0, 0, 0.031, 0, Satan
0, 0, 0, 0, 0.5454, 0.08314, 0, 0, 0, 0.2, 0, 0.1, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.005, 0.004, 0, 0, 0, 0, 0.08, 0.04, 0, 0.067, 0.067, 0.1, 0, 0.001, 0, 0, 0, 0.003, 0.003, Back
0, 0, 0, 0, 0.00245, 0.05907, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.007, 0, 0, 0, 0, 0.1, 0, 0.029, 0.249, 0.255, 0.1, 0, 0, 0.001, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.5454, 0.08314, 0, 0, 0, 0.2, 0, 0.1, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.004, 0.006, 0, 0, 0.025, 0.05, 0.1, 0, 0.05, 0.197, 0.197, 0.1, 0, 0.001, 0, 0, 0, 0.006, 0.006, Back
0, 0, 0.01, 0, 0.0141, 0.0033, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0, 0, 0.1, 0, 0, 0.007, 0.006, 0.086, 0.029, 0.014, 0, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00284, 0.01415, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.009, 0.009, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.255, 0.1, 0, 0, 0, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.0024, 0.01734, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.007, 0.007, 0, 0, 0, 0, 0.1, 0, 0, 0.007, 0.255, 0.1, 0, 0.014, 0.005, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00213, 0.04966, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.007, 0.007, 0, 0, 0, 0, 0.1, 0, 0, 0.051, 0.255, 0.1, 0, 0.002, 0.005, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00213, 0.02164, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.015, 0.034, 0, 0, 0, 0, 0.1, 0, 0.012, 0.211, 0.255, 0.1, 0, 0, 0.001, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00214, 0.03986, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.009, 0.013, 0, 0, 0, 0, 0.1, 0, 0.015, 0.083, 0.255, 0.1, 0, 0.001, 0.005, 0, 0, 0, 0, Normal
0, 0, 0.12, 0.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.124, 0.002, 0.1, 0.1, 0, 0, 0.002, 0.006, 0, 0.027, 0.002, 0.007, 0.015, 0.004, 0, 0.1, 0.1, 0, 0, Neptune
0, 0, 0, 0, 0.00229, 0.04966, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.007, 0.007, 0, 0, 0, 0, 0.1, 0, 0, 0.007, 0.255, 0.1, 0, 0.014, 0.005, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00297, 0.02531, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.008, 0.008, 0, 0, 0, 0, 0.1, 0, 0, 0.199, 0.199, 0.1, 0, 0.001, 0, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00155, 0.04145, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.009, 0.009, 0, 0, 0, 0, 0.1, 0, 0, 0.251, 0.251, 0.1, 0, 0, 0, 0, 0, 0, 0, Normal
0, 0, 0.12, 0.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.118, 0.016, 0.1, 0.1, 0, 0, 0.014, 0.006, 0, 0.02, 0.016, 0.08, 0.015, 0.005, 0, 0.1, 0.1, 0, 0, Neptune
0.015, 0, 0.05, 0, 0.01587, 0.06707, 0, 0, 0, 0.1, 0, 0.1, 0.3, 0, 0, 0.1, 0.1, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0, 0, 0.1, 0, 0, 0.001, 0.001, 0.1, 0, 0.1, 0, 0, 0, 0, 0, BufferOverflow
0, 0, 0.12, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0.1, 0.1, 0, 0, 0.1, 0, 0, 0.058, 0.001, 0.002, 0.083, 0.086, 0, 0.086, 0.1, 0, 0, NMap
0.006, 0, 0.05, 0, 0.0009, 0.00233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.002, 0.001, 0.002, 0, 0, 0, 0, 0, 0, Rootkit
0, 0, 0, 0, 0.00214, 0.14959, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.005, 0.013, 0, 0, 0, 0, 0.1, 0, 0.015, 0.024, 0.255, 0.1, 0, 0.004, 0.005, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.0024, 0.00255, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.01, 0.01, 0, 0, 0, 0, 0.1, 0, 0, 0.023, 0.158, 0.1, 0, 0.004, 0.004, 0, 0, 0, 0, Normal
0, 0.02, 0.09, 0, 0.01032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.511, 0.511, 0, 0, 0, 0, 0.1, 0, 0, 0.204, 0.059, 0.029, 0.001, 0.029, 0, 0, 0, 0, 0, Smurf
0, 0, 0, 0, 0.00184, 0.02653, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0, 0, 0.1, 0, 0, 0.036, 0.255, 0.1, 0, 0.003, 0.005, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00285, 0.02531, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.006, 0.006, 0, 0, 0, 0, 0.1, 0, 0, 0.057, 0.057, 0.1, 0, 0.002, 0, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00242, 0.02195, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.028, 0.029, 0, 0, 0, 0, 0.1, 0, 0.007, 0.172, 0.255, 0.1, 0, 0.001, 0.002, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.5454, 0.08314, 0, 0, 0, 0.2, 0, 0.1, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.004, 0.004, 0, 0, 0, 0, 0.1, 0, 0, 0.105, 0.105, 0.1, 0, 0.001, 0, 0, 0, 0.005, 0.005, Back
0, 0.02, 0.09, 0, 0.01032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.511, 0.511, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.215, 0.084, 0.001, 0.084, 0, 0, 0, 0, 0, Smurf
0, 0, 0, 0, 0.0037, 0.0052, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.003, 0.003, 0, 0, 0, 0, 0.1, 0, 0, 0.082, 0.255, 0.1, 0, 0.001, 0.004, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00227, 1, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.002, 0.002, 0, 0, 0, 0, 0.1, 0, 0, 0.038, 0.255, 0.1, 0, 0.003, 0.005, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00306, 0.0122, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.002, 0.002, 0, 0, 0, 0, 0.1, 0, 0, 0.002, 0.255, 0.1, 0, 0.05, 0.006, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00203, 0.06242, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.004, 0.004, 0, 0, 0, 0, 0.1, 0, 0, 0.004, 0.255, 0.1, 0, 0.025, 0.003, 0, 0, 0, 0, Normal
0, 0, 0.04, 0, 0.0001, 0.00141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0, 0, 0.1, 0, 0, 0.047, 0.007, 0.015, 0.011, 0.002, 0, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00205, 0.01108, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.002, 0.002, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.255, 0.1, 0, 0, 0, 0, 0, 0, 0, Normal
0, 0, 0.12, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0.1, 0.1, 0, 0, 0.1, 0, 0, 0.178, 0.001, 0.001, 0.094, 0.096, 0, 0.096, 0.1, 0, 0, NMap
0, 0, 0, 0, 0.5454, 0.08314, 0, 0, 0, 0.2, 0, 0.1, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.005, 0.007, 0, 0, 0, 0.029, 0.1, 0, 0.043, 0.156, 0.156, 0.1, 0, 0.001, 0, 0, 0, 0.006, 0.006, Back
0, 0, 0.12, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0.1, 0.1, 0, 0, 0.1, 0, 0, 0.197, 0.001, 0.001, 0.095, 0.096, 0, 0.096, 0.1, 0, 0, NMap
0, 0, 0, 0, 0.00211, 0.01227, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.004, 0.016, 0, 0, 0, 0, 0.1, 0, 0.012, 0.029, 0.033, 0.1, 0, 0.003, 0.006, 0, 0, 0, 0, Normal
0, 0, 0.12, 0.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.116, 0.007, 0.1, 0.1, 0, 0, 0.006, 0.006, 0, 0.118, 0.007, 0.006, 0.007, 0.001, 0, 0.1, 0.1, 0, 0, Neptune
0, 0, 0, 0, 0.00295, 0.04733, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.016, 0.016, 0, 0, 0, 0, 0.1, 0, 0, 0.016, 0.255, 0.1, 0, 0.006, 0.001, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00214, 0.02081, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.006, 0.006, 0, 0, 0, 0, 0.1, 0, 0, 0.034, 0.255, 0.1, 0, 0.003, 0.004, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.5454, 0.08314, 0, 0, 0, 0.2, 0, 0.1, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.004, 0.004, 0, 0, 0, 0, 0.1, 0, 0, 0.048, 0.048, 0.1, 0, 0.002, 0, 0, 0, 0.004, 0.004, Back
0, 0, 0, 0, 0.00224, 0.1995, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.003, 0.003, 0, 0, 0, 0, 0.1, 0, 0, 0.003, 0.255, 0.1, 0, 0.033, 0.004, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00229, 0.01006, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.003, 0.003, 0, 0, 0, 0, 0.1, 0, 0, 0.003, 0.255, 0.1, 0, 0.033, 0.003, 0, 0, 0, 0, Normal
0, 0.02, 0.09, 0, 0.01032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.318, 0.318, 0, 0, 0, 0, 0.1, 0, 0, 0.221, 0.076, 0.034, 0.001, 0.034, 0, 0, 0, 0, 0, Smurf
0, 0, 0, 0, 0.00265, 0.01356, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.007, 0.018, 0, 0, 0, 0, 0.1, 0, 0.017, 0.025, 0.255, 0.1, 0, 0.004, 0.005, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00242, 0.01744, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.006, 0.006, 0, 0, 0, 0, 0.1, 0, 0, 0.006, 0.242, 0.1, 0, 0.017, 0.003, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.002, 0.01061, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.002, 0.003, 0, 0, 0, 0, 0.1, 0, 0.067, 0.004, 0.255, 0.1, 0, 0.025, 0.005, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00251, 0.01695, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.007, 0.009, 0, 0, 0, 0, 0.1, 0, 0.033, 0.255, 0.255, 0.1, 0, 0, 0, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.003, 0.01651, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.011, 0.011, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.255, 0.1, 0, 0, 0, 0, 0, 0, 0, Normal
0, 0, 0.12, 0.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.073, 0.014, 0.1, 0.1, 0, 0, 0.019, 0.007, 0, 0.223, 0.014, 0.006, 0.006, 0, 0, 0.1, 0.1, 0, 0, Neptune
0, 0.02, 0.06, 0, 0.0002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.003, 0.001, 0.002, 0.001, 0, 0, 0, 0, 0, Satan
0, 0, 0, 0, 0.00307, 0.01425, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.002, 0.002, 0, 0, 0, 0, 0.1, 0, 0, 0.234, 0.255, 0.1, 0, 0, 0.001, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00232, 0.02395, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.012, 0.012, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.255, 0.1, 0, 0, 0, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.0023, 0.08415, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0, 0, 0.1, 0, 0, 0.003, 0.255, 0.1, 0, 0.033, 0.002, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00328, 0.01247, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0, 0, 0.1, 0, 0, 0.055, 0.255, 0.1, 0, 0.002, 0.004, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00212, 0.01523, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.011, 0.011, 0, 0, 0, 0, 0.1, 0, 0, 0.011, 0.102, 0.1, 0, 0.009, 0.005, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00269, 0.08654, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.006, 0.006, 0, 0, 0, 0, 0.1, 0, 0, 0.047, 0.255, 0.1, 0, 0.002, 0.005, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00207, 0.01583, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.004, 0.004, 0, 0, 0, 0, 0.1, 0, 0, 0.01, 0.078, 0.1, 0, 0.01, 0.004, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00174, 0.04437, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.004, 0.007, 0, 0, 0, 0, 0.1, 0, 0.043, 0.115, 0.255, 0.1, 0, 0.001, 0.004, 0, 0, 0, 0, Normal
0, 0.02, 0.09, 0, 0.01032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.511, 0.511, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.225, 0.088, 0.001, 0.088, 0, 0, 0, 0, 0, Smurf
0, 0, 0, 0, 0.00163, 0.03253, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.003, 0.003, 0, 0, 0, 0, 0.1, 0, 0, 0.176, 0.255, 0.1, 0, 0.001, 0.002, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.0031, 0.01483, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.012, 0.012, 0, 0, 0, 0, 0.1, 0, 0, 0.053, 0.255, 0.1, 0, 0.004, 0.002, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00233, 0.0168, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.011, 0.011, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.255, 0.1, 0, 0, 0, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00231, 0.02164, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.002, 0.002, 0, 0, 0, 0, 0.1, 0, 0, 0.146, 0.255, 0.1, 0, 0.001, 0.003, 0, 0, 0, 0, Normal
0.0001, 0, 0.12, 0.09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.106, 0.001, 0, 0, 0.1, 0.1, 0.001, 0.056, 0, 0.255, 0.001, 0, 0.024, 0.042, 0, 0, 0, 0.053, 0.1, PortSweep
0, 0, 0, 0, 0.00327, 0.01423, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.009, 0.009, 0, 0, 0, 0, 0.1, 0, 0, 0.23, 0.255, 0.1, 0, 0, 0.001, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00223, 0.01713, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.009, 0.009, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.255, 0.1, 0, 0, 0, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00167, 0.02375, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0, 0, 0.1, 0, 0, 0.005, 0.255, 0.1, 0, 0.02, 0.001, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00267, 0.1979, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.006, 0.017, 0, 0, 0, 0, 0.1, 0, 0.018, 0.024, 0.255, 0.1, 0, 0.004, 0.005, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00232, 0.01713, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.013, 0.013, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.255, 0.1, 0, 0, 0, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.5454, 0.08314, 0, 0, 0, 0.2, 0, 0.1, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.005, 0.004, 0, 0, 0, 0, 0.08, 0.04, 0, 0.066, 0.066, 0.1, 0, 0.002, 0, 0, 0, 0.003, 0.003, Back
0, 0, 0, 0, 0.00338, 0.02395, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.016, 0.016, 0, 0, 0, 0, 0.1, 0, 0, 0.07, 0.255, 0.1, 0, 0.001, 0.004, 0, 0, 0, 0, Normal
0.0001, 0, 0.01, 0, 0.02139, 0.0033, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.003, 0, 0, 0, 0, 0.1, 0, 0.1, 0.048, 0.105, 0.056, 0.01, 0.002, 0.002, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.0022, 0.01721, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.003, 0.005, 0, 0, 0, 0, 0.1, 0, 0.04, 0.163, 0.255, 0.1, 0, 0.001, 0.003, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00208, 0.00324, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.01, 0.014, 0, 0, 0, 0, 0.1, 0, 0.014, 0.107, 0.255, 0.1, 0, 0.001, 0.002, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00296, 0.76253, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.002, 0.002, 0, 0, 0, 0, 0.1, 0, 0, 0.031, 0.255, 0.1, 0, 0.003, 0.002, 0, 0, 0, 0, Normal
0, 0.02, 0.09, 0, 0.01032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.51, 0.51, 0, 0, 0, 0, 0.1, 0, 0, 0.179, 0.034, 0.019, 0.002, 0.019, 0, 0, 0, 0, 0, Smurf
0, 0, 0, 0, 0.00229, 0.01628, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.002, 0.002, 0, 0, 0, 0, 0.1, 0, 0, 0.032, 0.255, 0.1, 0, 0.003, 0.005, 0, 0, 0, 0, Normal
0, 0.01, 0.02, 0, 0.0003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.002, 0, 0, 0, 0, 0.1, 0, 0.1, 0.096, 0.018, 0.019, 0.005, 0.019, 0, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00317, 0.16978, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0, 0, 0.1, 0, 0, 0.001, 0.255, 0.1, 0, 0.1, 0.002, 0, 0, 0, 0, Normal
0, 0, 0.12, 0.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.072, 0.002, 0.1, 0.1, 0, 0, 0.003, 0.008, 0, 0.179, 0.002, 0.001, 0.007, 0.001, 0, 0.1, 0.1, 0, 0, Neptune
0, 0, 0, 0, 0.00181, 0.03798, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0, 0, 0.1, 0, 0, 0.182, 0.255, 0.1, 0, 0.001, 0.002, 0, 0, 0, 0, Normal
